id,item,link,set
ab1dfc08,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=207123_brain.stl,train
9da8500a,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=159340_skull.stl,train
6875f0d8,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0829_liver.nii.g_1.stl,train
cb3e35ef,colon,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=019611_colon.stl,train
8c19962b,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0864_liver.nii.g_1.stl,train
1a5fe121,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=837964_skull.stl,train
80db5011,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=366042_skull.stl,train
6ec14697,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1159_colon.nii.g_1.stl,train
8857ffa0,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=186141_skull.stl,train
90a0b178,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=378857_skull.stl,train
c9f134a2,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=120515_brain.stl,train
20e13785,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=102311_brain.stl,train
b0707b20,sacrum,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0257_sacrum.nii.g_1.stl,train
f83346f4,sacrum,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=068961_sacrum.stl,train
45828281,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=153227_brain.stl,train
00109140,colon,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=009791_colon.stl,train
1b1d8d14,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=885975_brain.stl,train
37b9a12b,vessel_tree,https://uni-duisburg-essen.sciebo.de/s/1T3tfEBEU6mtVdz/download?path=%2F&files=vessel_tree_55.stl,train
ca5310d0,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=173435_brain.stl,train
9959cc1b,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1199_colon.nii.g_1.stl,train
c8310026,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=098015_liver.stl,train
c3af04dd,heart,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=058120_heart.stl,train
42733f88,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=341834_brain.stl,train
7fba65af,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0788_colon.nii.g_1.stl,train
e09ddaa8,heart,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=095962_heart.stl,train
5532b086,brain,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1024_brain.nii.g_1.stl,train
3e5e1985,brain,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=053829_brain.stl,train
9dd20f82,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0480_colon.nii.g_1.stl,train
2f6f1ab7,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0221_liver.nii.g_1.stl,train
681aaaaf,colon,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=056073_colon.stl,train
4a6fcf70,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=200008_skull.stl,train
3161c2bd,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0978_colon.nii.g_1.stl,train
6744c27a,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=204016_brain.stl,train
e2bb279b,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=654552_skull.stl,train
57f1383e,brain,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=096605_brain.stl,train
fa3b1ea5,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=070937_liver.stl,train
4868a909,colon,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=047449_colon.stl,train
ba608556,sacrum,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0242_sacrum.nii.g_1.stl,train
ed96f93f,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=185038_brain.stl,train
a625f4f2,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0422_colon.nii.g_1.stl,train
c9cd41c4,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0347_liver.nii.g_1.stl,train
f34079bc,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0390_liver.nii.g_1.stl,train
040d3777,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0147_colon.nii.g_1.stl,train
75c93c30,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=099033_liver.stl,train
82e4feda,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1017_liver.nii.g_1.stl,train
0d3a9f19,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=020555_skull.stl,train
8d9b42e7,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0227_colon.nii.g_1.stl,train
08eac906,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0355_colon.nii.g_1.stl,train
545a9ea1,sacrum,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0774_sacrum.nii.g_1.stl,train
cd21f07b,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=129533_brain.stl,train
7fb95c45,heart,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=029572_heart.stl,train
bd1f1260,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0071_colon.nii.g_1.stl,train
f6f62422,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0566_colon.nii.g_1.stl,train
8b9a856e,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=135225_brain.stl,train
ca1ba3e7,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0311_colon.nii.g_1.stl,train
d75e6e15,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0581_colon.nii.g_1.stl,train
6f1c9032,brain,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=032502_brain.stl,train
bac4e0af,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=107321_skull.stl,train
65124cda,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0641_colon.nii.g_1.stl,train
f76a8f7f,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=186848_skull.stl,train
60819b2e,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=707749_skull.stl,train
13258095,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=757764_brain.stl,train
94b0d767,brain,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=021375_brain.stl,train
d89f06b5,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=293748_brain.stl,train
dd5a1655,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=117728_skull.stl,train
753f839a,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1167_colon.nii.g_1.stl,train
fcf6a67f,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=520228_brain.stl,train
f520ff83,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0989_colon.nii.g_1.stl,train
1fcda951,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/rVbNskU3pCFm7GB/download?path=%2F&files=ct_skull_73.stl,train
70534aa6,sacrum,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0108_sacrum.nii.g_1.stl,train
7d9b8e1d,colon,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=036034_colon.stl,train
a41d1ff5,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=209935_brain.stl,train
b30ec9c1,sacrum,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0320_sacrum.nii.g_1.stl,train
82cc3b11,brain,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=015731_brain.stl,train
188ba494,brain,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1032_brain.nii.g_1.stl,train
4ec523a7,heart,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=077235_heart.stl,train
d512aed3,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0424_colon.nii.g_1.stl,train
e93139ed,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=049172_liver.stl,train
f6a4e961,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=135629_brain.stl,train
93f9470f,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=138332_brain.stl,train
b672a5db,brain,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=086763_brain.stl,train
276ed4bf,colon,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=016838_colon.stl,train
c1823bef,sacrum,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0052_sacrum.nii.g_1.stl,train
b09e146b,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=500222_brain.stl,train
dbf2cb04,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0350_liver.nii.g_1.stl,train
2c7c533c,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0830_liver.nii.g_1.stl,train
198e7ff0,sacrum,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0662_sacrum.nii.g_1.stl,train
af7f661d,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=589567_brain.stl,train
0e250b1e,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=118225_brain.stl,train
3f337eb2,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=161731_skull.stl,train
68c0bf57,brain,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1168_brain.nii.g_1.stl,train
d02d01e2,colon,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=084728_colon.stl,train
194c5ff3,brain,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0660_brain.nii.g_1.stl,train
e782694b,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0242_colon.nii.g_1.stl,train
27390e72,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0024_liver.nii.g_1.stl,train
9ca947d9,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0834_colon.nii.g_1.stl,train
6950fa69,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0510_colon.nii.g_1.stl,train
1178a616,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1128_colon.nii.g_1.stl,train
99d05dad,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=529549_brain.stl,train
d56c55ab,brain,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=042071_brain.stl,train
2feb906c,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=382242_skull.stl,train
7ce2cb6b,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=406432_skull.stl,train
fe7deb5c,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0751_colon.nii.g_1.stl,train
04a9f9a6,sacrum,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0059_sacrum.nii.g_1.stl,train
1760ddee,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1245_liver.nii.g_1.stl,train
eefe1fa0,sacrum,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0166_sacrum.nii.g_1.stl,train
5092bbf6,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/rVbNskU3pCFm7GB/download?path=%2F&files=ct_skull_71.stl,train
0fa0115b,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=303119_skull.stl,train
0e370396,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=032502_liver.stl,train
d1d78b05,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0728_liver.nii.g_1.stl,train
5195c2bb,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=177342_skull.stl,train
8948b23f,brain,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0306_brain.nii.g_1.stl,train
65985052,sacrum,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0505_sacrum.nii.g_1.stl,train
fd88d2af,colon,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=027776_colon.stl,train
cd50efa4,sacrum,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0885_sacrum.nii.g_1.stl,train
dbe3485f,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=923755_brain.stl,train
79562c59,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=112920_brain.stl,train
22125ca1,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0244_liver.nii.g_1.stl,train
211725f3,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1053_colon.nii.g_1.stl,train
afe89d45,sacrum,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0287_sacrum.nii.g_1.stl,train
aa22b20a,colon,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=003164_colon.stl,train
bacd4855,sacrum,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=071743_sacrum.stl,train
c198449e,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=186040_brain.stl,train
ea257ebd,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1235_liver.nii.g_1.stl,train
00f65c55,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=102816_brain.stl,train
4b5a91fb,brain,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0790_brain.nii.g_1.stl,train
96ec7466,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0509_colon.nii.g_1.stl,train
09d9e1bd,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=512835_brain.stl,train
11e03795,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0818_colon.nii.g_1.stl,train
41a60550,sacrum,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0229_sacrum.nii.g_1.stl,train
16b5c9d1,vessel_tree,https://uni-duisburg-essen.sciebo.de/s/1T3tfEBEU6mtVdz/download?path=%2F&files=vessel_tree_45.stl,train
41313eef,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0095_liver.nii.g_1.stl,train
5478326e,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=180432_brain.stl,train
40f3ac7e,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1252_liver.nii.g_1.stl,train
b0967aab,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=871762_brain.stl,train
40dbc287,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=213522_skull.stl,train
0c15f76e,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=180735_brain.stl,train
6381d83b,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=208226_brain.stl,train
d81aa1d9,brain,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=027536_brain.stl,train
74386d93,sacrum,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0500_sacrum.nii.g_1.stl,train
405d9797,face,https://uni-duisburg-essen.sciebo.de/s/gSjCwa8ATqvaXDa/download?path=%2F&files=face_7.stl,train
981a1a3e,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1164_colon.nii.g_1.stl,train
a20ecb6d,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=283543_skull.stl,train
b0cb204c,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=910241_brain.stl,train
30a6da5e,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1069_colon.nii.g_1.stl,train
ec470599,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0821_liver.nii.g_1.stl,train
7247c22b,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0546_colon.nii.g_1.stl,train
55bdb828,sacrum,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0733_sacrum.nii.g_1.stl,train
01f1e04a,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0264_liver.nii.g_1.stl,train
0b10e851,brain,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1148_brain.nii.g_1.stl,train
9681fb07,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=467351_skull.stl,train
2b027369,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0455_liver.nii.g_1.stl,train
67f51515,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0913_colon.nii.g_1.stl,train
ea20b5ad,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1175_liver.nii.g_1.stl,train
0cd0fc5b,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=122317_skull.stl,train
46177159,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0042_liver.nii.g_1.stl,train
3330a57d,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=141119_brain.stl,train
51e7d79e,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0988_colon.nii.g_1.stl,train
c6edc869,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1066_liver.nii.g_1.stl,train
9d620c72,brain,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0411_brain.nii.g_1.stl,train
3a46f40b,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=120212_skull.stl,train
cc5238fd,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=143325_skull.stl,train
d4c43ba9,brain,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=009401_brain.stl,train
6bd349e1,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0380_liver.nii.g_1.stl,train
0d86721a,sacrum,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0012_sacrum.nii.g_1.stl,train
8885d420,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=153631_brain.stl,train
07cd2200,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1223_liver.nii.g_1.stl,train
cf6012d9,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=773257_skull.stl,train
e91f90c3,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=828862_brain.stl,train
e52a6293,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=581450_skull.stl,train
5abbdaeb,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0522_colon.nii.g_1.stl,train
a6cb1c71,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=077260_liver.stl,train
6c7c1cf4,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=601127_skull.stl,train
532cccdf,colon,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=008512_colon.stl,train
08f9eb02,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=475855_skull.stl,train
8fd3dd67,sacrum,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0076_sacrum.nii.g_1.stl,train
b1006811,brain,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1056_brain.nii.g_1.stl,train
cbf3f89c,brain,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=045104_brain.stl,train
e1caf929,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=393550_brain.stl,train
76190657,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=809252_brain.stl,train
ddabab79,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1077_liver.nii.g_1.stl,train
c36ea8be,colon,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=008525_colon.stl,train
fe315835,brain,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=056073_brain.stl,train
100bac99,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=774663_skull.stl,train
37bfeb61,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1119_colon.nii.g_1.stl,train
7bc1e70e,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=586460_skull.stl,train
0cc9bdab,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=132017_brain.stl,train
f446fa2e,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=224022_brain.stl,train
4d5f52c9,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=495255_brain.stl,train
8139d77e,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=138534_brain.stl,train
e2ce9409,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0249_liver.nii.g_1.stl,train
73168551,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0078_liver.nii.g_1.stl,train
