id,item,link,size
6e0742cc,colon,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=095778_colon.stl,866148
a2b04440,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0525_colon.nii.g_1.stl,131214
788df062,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=545345_skull.stl,4284222
53ac9af8,sacrum,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0416_sacrum.nii.g_1.stl,190380
a058c52c,sacrum,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0584_sacrum.nii.g_1.stl,166512
34aba67d,brain,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=096001_brain.stl,222324
37dd54cc,sacrum,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0383_sacrum.nii.g_1.stl,144228
f7a56d86,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0122_colon.nii.g_1.stl,29352
4b4578d5,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=137027_skull.stl,3715914
765606cd,colon,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=059426_colon.stl,799776
b43b5a8e,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=202820_brain.stl,2758200
8b0a659f,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=168341_skull.stl,4202196
c62e6466,vessel_tree,https://uni-duisburg-essen.sciebo.de/s/1T3tfEBEU6mtVdz/download?path=%2F&files=vessel_tree_40.stl,993612
b8c45500,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1237_liver.nii.g_1.stl,71676
d0247c62,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0028_colon.nii.g_1.stl,300936
b502a7b4,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=987074_skull.stl,3703506
ae4ff876,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=356948_brain.stl,4086336
b36f8446,sacrum,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0721_sacrum.nii.g_1.stl,150084
10b92be6,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=180836_skull.stl,3303036
74c5eac9,heart,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=083616_heart.stl,467052
ba595c82,sacrum,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0196_sacrum.nii.g_1.stl,127920
4124cf12,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=401422_skull.stl,3375816
8c4345e4,brain,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0649_brain.nii.g_1.stl,1704
3801f466,sacrum,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1006_sacrum.nii.g_1.stl,160896
9b93b54f,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=117728_brain.stl,3294708
2b3fd463,brain,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1001_brain.nii.g_1.stl,105564
f5fb30c5,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=155635_brain.stl,3177324
8bdc9708,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=371843_brain.stl,2851212
9ef743c5,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0098_colon.nii.g_1.stl,496068
c4254f70,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0030_colon.nii.g_1.stl,539028
95141543,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=861456_brain.stl,3882252
ddbce6e8,colon,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=036159_colon.stl,855504
8926eb20,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=183337_brain.stl,2932380
d0f2ce14,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0933_colon.nii.g_1.stl,513084
9461ea08,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1050_liver.nii.g_1.stl,252
4ea65cf3,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=121921_skull.stl,3925590
740ad6af,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0151_colon.nii.g_1.stl,541584
e534f09e,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=832651_brain.stl,3179844
738aa55e,sacrum,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0058_sacrum.nii.g_1.stl,195480
94742462,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0592_liver.nii.g_1.stl,319500
e606f0f1,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0770_colon.nii.g_1.stl,64158
596c850e,sacrum,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=019541_sacrum.stl,0
44281fa3,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=715041_skull.stl,3438078
f2f9cc5b,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0919_colon.nii.g_1.stl,348192
a7b9e087,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0420_colon.nii.g_1.stl,29538
119de469,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=366446_skull.stl,3887724
27e0a7a6,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1187_liver.nii.g_1.stl,356772
da7f757a,colon,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=060478_colon.stl,912024
04de8f9d,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1206_colon.nii.g_1.stl,331170
571a104a,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=153732_skull.stl,3520896
9732d176,brain,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=084728_brain.stl,462168
b2878974,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=298455_skull.stl,3710286
8324edb2,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=321323_brain.stl,3255876
a3a17359,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=199251_brain.stl,2657712
9c65941e,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1140_liver.nii.g_1.stl,263754
e3e92a3f,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0494_liver.nii.g_1.stl,395520
bb1efd42,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1038_liver.nii.g_1.stl,306864
9559da75,brain,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1206_brain.nii.g_1.stl,290616
0d72297b,heart,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=045104_heart.stl,432180
6d92ab07,brain,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=016838_brain.stl,455736
0bcb2214,heart,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=096605_heart.stl,486468
6b6785ca,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0010_colon.nii.g_1.stl,253752
8a81cd7e,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=558960_skull.stl,3539778
3c37ca52,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0798_colon.nii.g_1.stl,23346
02b0b64d,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=095846_liver.stl,530136
e915f5c3,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0940_colon.nii.g_1.stl,458268
f3d82e26,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=130922_brain.stl,3415680
5b2c2bd4,heart,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=053737_heart.stl,497592
a285e313,brain,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=094215_brain.stl,256956
e0e92310,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=173637_brain.stl,4061316
3c83892d,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0313_liver.nii.g_1.stl,45618
b838fbba,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=214524_skull.stl,3859908
1044d00a,brain,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1182_brain.nii.g_1.stl,29400
242f1706,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=161327_brain.stl,3485148
56b43f3b,colon,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=057333_colon.stl,978996
619f61d4,colon,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=073875_colon.stl,828144
a93305d1,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0419_colon.nii.g_1.stl,172908
047e9a81,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0878_colon.nii.g_1.stl,525720
d178de24,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1255_liver.nii.g_1.stl,377982
5b74e4e8,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0681_colon.nii.g_1.stl,14640
678d8bc3,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=789373_skull.stl,3552264
3c5ce8ed,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1035_liver.nii.g_1.stl,254808
9a219ccf,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=139233_skull.stl,3498468
b614c090,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0139_liver.nii.g_1.stl,400272
95337a7d,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=110613_brain.stl,4413360
68961c4f,colon,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=069934_colon.stl,1307424
1697d32a,heart,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=032502_heart.stl,540864
96abaf0a,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=693461_brain.stl,2726616
7a528ad2,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=406432_brain.stl,4726680
8d19a939,heart,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=033251_heart.stl,909324
15c9b107,vessel_tree,https://uni-duisburg-essen.sciebo.de/s/1T3tfEBEU6mtVdz/download?path=%2F&files=vessel_tree_10.stl,343116
a8027a6c,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0194_liver.nii.g_1.stl,337560
c2ac4496,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=441939_brain.stl,3563268
e0fa983b,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/rVbNskU3pCFm7GB/download?path=%2F&files=ct_skull_70.stl,465144
6d7e5a58,brain,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0622_brain.nii.g_1.stl,262980
442889b1,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0657_colon.nii.g_1.stl,480816
a8a7a73e,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0770_liver.nii.g_1.stl,303042
2567ac6e,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0667_colon.nii.g_1.stl,336252
9a311b63,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0832_colon.nii.g_1.stl,31542
ab0761c2,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=169444_skull.stl,3218892
fe182668,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=172534_brain.stl,3886164
462a0e33,heart,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=022078_heart.stl,515604
3fc91fa9,heart,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=086763_heart.stl,568992
53aac266,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0328_liver.nii.g_1.stl,463524
38825873,heart,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=066154_heart.stl,478968
7ff6d86e,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0945_liver.nii.g_1.stl,404160
71518eff,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=299154_skull.stl,3713760
acd272e4,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1208_liver.nii.g_1.stl,318876
c87f9382,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=565452_skull.stl,3390792
9eaf5c7f,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1061_colon.nii.g_1.stl,381372
d2d61997,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=141422_skull.stl,3710700
510eac71,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=580751_brain.stl,3609096
908180b7,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0954_colon.nii.g_1.stl,65502
efad8409,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1158_colon.nii.g_1.stl,138444
b1a666ef,heart,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=097446_heart.stl,340320
e8f3c8c9,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=463040_skull.stl,3528498
fca34dd8,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=045963_liver.stl,821556
9a32b8bd,colon,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=008517_colon.stl,797016
9647ed84,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=329844_skull.stl,3643716
092e0fec,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/rVbNskU3pCFm7GB/download?path=%2F&files=ct_skull_20.stl,444654
fd951161,sacrum,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0506_sacrum.nii.g_1.stl,191292
028e4087,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=295146_skull.stl,3758496
eb97cbe8,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=973770_skull.stl,3573744
38eba9fb,sacrum,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0316_sacrum.nii.g_1.stl,34530
76525951,colon,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=093089_colon.stl,571524
7e84f137,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0632_liver.nii.g_1.stl,290418
ff02252b,vessel_tree,https://uni-duisburg-essen.sciebo.de/s/1T3tfEBEU6mtVdz/download?path=%2F&files=vessel_tree_25.stl,464640
50f5aabb,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=140319_skull.stl,3274872
935964f5,brain,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0288_brain.nii.g_1.stl,65352
205abad5,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=091235_liver.stl,758808
3ae3d6c0,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=788674_skull.stl,3676518
d8d539aa,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=592455_skull.stl,4230120
2fc7ee11,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=097036_skull.stl,0
29a1f823,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=120111_brain.stl,2893872
2b2a4f10,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=141119_skull.stl,3984918
cf28273e,colon,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=089491_colon.stl,577884
d82dda3a,heart,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=021240_heart.stl,529680
bba1124b,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0402_colon.nii.g_1.stl,512568
a9df9e51,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0470_liver.nii.g_1.stl,304662
13d2edc7,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=385450_brain.stl,4562772
2d6fefb0,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=053737_liver.stl,674916
37301de6,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0778_colon.nii.g_1.stl,556140
08de8e3a,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=182840_brain.stl,3653448
b1a54e03,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0394_liver.nii.g_1.stl,391500
9f58f2f5,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0291_liver.nii.g_1.stl,459408
bc3424c1,sacrum,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0137_sacrum.nii.g_1.stl,161976
d0546d93,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=558657_brain.stl,4230720
9ef05bda,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=193441_brain.stl,3756372
64002f0a,sacrum,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0894_sacrum.nii.g_1.stl,186180
6cd11c38,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=121719_skull.stl,3506310
e4839360,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0037_liver.nii.g_1.stl,225420
7b15fd37,sacrum,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1183_sacrum.nii.g_1.stl,165768
7ccca408,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=110613_skull.stl,3758376
99790491,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=012980_liver.stl,520560
fe30f343,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0519_liver.nii.g_1.stl,379236
a626127b,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0593_liver.nii.g_1.stl,547812
3d5a0aa2,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=114924_brain.stl,3700776
ec87e2de,heart,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=059426_heart.stl,504984
8f9bc3c2,heart,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=057155_heart.stl,510036
6696ac56,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=149842_skull.stl,3384600
feecfed5,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=101915_skull.stl,3626946
780062b6,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0165_colon.nii.g_1.stl,16536
951cb176,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1016_colon.nii.g_1.stl,335616
b9f91711,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=350330_skull.stl,3429972
507736fa,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=910443_skull.stl,3621102
f74712b8,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=117122_brain.stl,3271728
5e37b662,colon,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=014836_colon.stl,666108
045e0840,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=089194_liver.stl,825252
f849afcf,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=660951_brain.stl,4105056
3c182f74,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=231928_skull.stl,3227976
c5ed09d1,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=634748_skull.stl,3215904
a8f6bb12,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0574_liver.nii.g_1.stl,437460
7bba34cc,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=178849_brain.stl,4273968
bb9092c7,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=953764_brain.stl,3779280
3fbeb48b,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/rVbNskU3pCFm7GB/download?path=%2F&files=ct_skull_45.stl,438540
4b551538,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0651_liver.nii.g_1.stl,406392
59f8981b,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=167743_skull.stl,3796788
431abaa9,heart,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=020586_heart.stl,520452
bd058515,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=541640_skull.stl,3943104
b76ea7e4,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=257845_brain.stl,3722748
aeea9a22,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=120515_skull.stl,3333120
b66b5b22,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0669_colon.nii.g_1.stl,358272
c391c3e0,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0129_colon.nii.g_1.stl,37296
7b614b9e,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=473952_brain.stl,2803812
3cea5c88,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0708_liver.nii.g_1.stl,285204
9008981b,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=176441_brain.stl,3904824
e983e332,sacrum,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0119_sacrum.nii.g_1.stl,175356
bcf9bfae,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=198855_skull.stl,3614112
df08cfea,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0199_liver.nii.g_1.stl,224112
